               4.064              1.6243898              111281.98             0.76752027
               4.096              1.6454999              112127.57             0.78088135
               4.128              1.6668814              112982.22             0.79438516
                4.16              1.6885369              113845.97             0.80803251
               4.192              1.7104688              114718.89             0.82182428
               4.224              1.7326797              115601.02              0.8357613
               4.256              1.7551722              116492.43             0.84984443
               4.288              1.7779487              117393.16             0.86407453
                4.32              1.8010119              118303.28             0.87845248
               4.352              1.8243645              119222.83             0.89297912
               4.384              1.8480089              120151.87             0.90765534
               4.416              1.8719479              121090.46             0.92248202
               4.448               1.896184              122038.66             0.93746003
                4.48              1.9207201              122996.52             0.95259025
               4.512              1.9455587               123964.1             0.96787358
               4.544              1.9707027              124941.45              0.9833109
               4.576              1.9961546              125928.64              0.9989031
               4.608              2.0219173              126925.72              1.0146511
                4.64              2.0479935              127932.74              1.0305558
               4.672              2.0743859              128949.77               1.046618
               4.704              2.1010975              129976.86              1.0628388
               4.736               2.128131              131014.08              1.0792189
               4.768              2.1554891              132061.47              1.0957594
                 4.8              2.1831749              133119.11              1.1124611
               4.832               2.211191              134187.04               1.129325
               4.864              2.2395404              135265.33              1.1463519
               4.896               2.268226              136354.03              1.1635429
               4.928              2.2972507              137453.21              1.1808987
                4.96              2.3266174              138562.92              1.1984204
               4.992               2.356329              139683.22              1.2161089
               5.024              2.3863885              140814.18               1.233965
               5.056              2.4167988              141955.85              1.2519899
               5.088              2.4475629              143108.29              1.2701843
                5.12              2.4786839              144271.57              1.2885492
               5.152              2.5101646              145445.74              1.3070856
               5.184              2.5420082              146630.86              1.3257944
               5.216              2.5742176                 147827              1.3446765
               5.248               2.606796              149034.21              1.3637329
                5.28              2.6397463              150252.56              1.3829645
               5.312              2.6730716               151482.1              1.4023723
               5.344              2.7067751              152722.89              1.4219572
               5.376              2.7408597              153975.01              1.4417202
               5.408              2.7753287               155238.5              1.4616623
                5.44              2.8101851              156513.43              1.4817842
               5.472               2.845432              157799.85              1.5020871
               5.504              2.8810727              159097.84              1.5225719
               5.536              2.9171102              160407.45              1.5432395
               5.568              2.9535477              161728.74              1.5640908
                 5.6              2.9903884              163061.77              1.5851269
               5.632              3.0276354               164406.6              1.6063486
               5.664               3.065292               165763.3              1.6277569
               5.696              3.1033613              167131.92              1.6493529
               5.728              3.1418466              168512.53              1.6711373
                5.76               3.180751              169905.19              1.6931112
               5.792              3.2200779              171309.95              1.7152754
               5.824              3.2598303              172726.88              1.7376311
               5.856              3.3000117              174156.03               1.760179
               5.888              3.3406251              175597.48              1.7829202
                5.92              3.3816739              177051.27              1.8058555
               5.952              3.4231613              178517.48               1.828986
               5.984              3.4650906              179996.15              1.8523126
               6.016              3.5074651              181487.35              1.8758361
               6.048               3.550288              182991.14              1.8995575
                6.08              3.5935626              184507.58              1.9234779
               6.112              3.6372923              186036.73               1.947598
               6.144              3.6814802              187578.65              1.9719188
               6.176              3.7261296              189133.39              1.9964413
               6.208               3.771244              190701.02              2.0211663
                6.24              3.8168265               192281.6              2.0460948
               6.272              3.8628805              193875.18              2.0712277
               6.304              3.9094093              195481.82              2.0965659
               6.336              3.9564162              197101.58              2.1221104
               6.368              4.0039044              198734.52              2.1478619
                 6.4              4.0518774               200380.7              2.1738215
               6.432              4.1003383              202040.17                2.19999
               6.464              4.1492906              203712.99              2.2263682
               6.496              4.1987374              205399.22              2.2529572
               6.528              4.2486821              207098.92              2.2797578
                6.56              4.2991281              208812.13              2.3067708
               6.592              4.3500785              210538.93              2.3339971
               6.624              4.4015368              212279.35              2.3614376
               6.656              4.4535062              214033.46              2.3890932
               6.688              4.5059899              215801.32              2.4169647
                6.72              4.5589913              217582.97              2.4450529
               6.752              4.6125136              219378.48              2.4733588
               6.784              4.6665601              221187.89              2.5018831
               6.816              4.7211341              223011.26              2.5306267
               6.848              4.7762389              224848.64              2.5595904
                6.88              4.8318776              226700.09               2.588775
               6.912              4.8880536              228565.65              2.6181813
               6.944                4.94477              230445.39              2.6478102
               6.976              5.0020302              232339.34              2.6776624
               7.008              5.0598372              234247.56              2.7077387
                7.04              5.1181944              236170.11                2.73804
               7.072              5.1771049              238107.02              2.7685669
