  -3.0000000000    4.8511258866    4.1335236688
  -2.9000000954    4.8477218089    4.1450214594
  -2.8000001907    4.9370848037    4.2094021331
  -2.7000002861    4.9455735469    4.2238926648
  -2.6000003815    5.0465830927    4.2978698710
  -2.5000004768    5.0279619535    4.3021668205
  -2.4000005722    5.1486888891    4.4001996649
  -2.3000006676    5.1754537424    4.4383636005
  -2.2000007629    5.2644151744    4.5101100248
  -2.1000008583    5.3143889459    4.5680663748
  -2.0000009537    5.4772862554    4.7096902941
  -1.9000009298    6.3792682134    5.6106609921
  -1.8000009060    5.6514656666    4.8564075921
  -1.7000008821    6.7479250993    6.0020145565
  -1.6000008583    5.8963598912    5.0780321433
  -1.5000008345    7.4186966431    6.6081185364
  -1.4000008106    6.1803587910    5.2742648321
  -1.3000007868    7.6625682314    6.8631543760
  -1.2000007629    6.4533999440    5.5127548269
  -1.1000007391    8.0999931877    7.2440615374
  -1.0000007153    6.7983114919    5.7594295104
  -0.9000006914    8.4058368070    7.5307894283
  -0.8000006676    7.1258963126    6.0161931407
  -0.7000006437    8.8904453534    7.9599250570
  -0.6000006199    7.3379539403    6.0894431207
  -0.5000005960    9.1097565061    8.1043497915
  -0.4000006020   11.4857584635   10.4916985715
  -0.3000006080   11.0311433414   10.0526083438
  -0.2000006139   11.6431699811   10.5545842412
  -0.1000006124   12.4250553385   11.2813154986
  -0.0000006109   12.0250226785   10.9007788762
   0.0999993905   12.1677893436   11.2751140817
   0.1999993920   11.0590158576    9.9785275188
   0.2999993861   11.7762444501   10.6887085627
   0.3999993801    7.5847320852    6.2613039263
   0.4999993742   11.6404536165   10.6045280971
   0.5999993682   10.4888553779    9.5411448954
   0.6999993920   10.3323768309    9.3711336234
   0.7999994159   10.0806592858    9.1125835096
   0.8999994397    9.9426688849    9.0110921969
   0.9999994636    9.6822274831    8.7655617252
   1.0999994278    6.6459971788    5.6182417289
   1.1999994516    8.0334773218    7.1426647062
   1.2999994755    6.3032333485    5.3536996206
   1.3999994993    7.6328048871    6.7908967509
   1.4999995232    6.0575205824    5.1740151484
   1.5999995470    7.1117709092    6.2995847865
   1.6999995708    5.8225933027    4.9691576986
   1.7999995947    6.5408841941    5.7947954572
   1.8999996185    5.6148935940    4.8067047462
   1.9999996424    6.2274537177    5.4272591202
   2.0999996662    5.3866678693    4.5957868885
   2.1999995708    5.2662092993    4.4791845451
   2.2999994755    5.2109133059    4.4170139822
   2.3999993801    5.1216849425    4.3412531948
   2.4999992847    5.0634326642    4.2741180090
   2.5999991894    4.9704623927    4.1937093866
   2.6999990940    4.9621078508    4.1828877364
   2.7999989986    4.9081445237    4.1471952230
   2.8999989033    4.8737212945    4.1200022495
   2.9999988079    4.7883942839    4.0422315127
