      5.7559469       5.7559469           0.184               1
      5.7542647       5.7542647           0.185               1
      5.7525782       5.7525782           0.186               1
      5.7508875       5.7508875           0.187               1
      5.7491925       5.7491925           0.188               1
      5.7474933       5.7474933           0.189               1
      5.7457898       5.7457898            0.19               1
      5.7440821       5.7440821           0.191               1
        5.74237         5.74237           0.192               1
      5.7406537       5.7406537           0.193               1
      5.7389331       5.7389331           0.194               1
      5.7372082       5.7372082           0.195               1
      5.7354789       5.7354789           0.196               1
      5.7337454       5.7337454           0.197               1
      5.7320075       5.7320075           0.198               1
      5.7302653       5.7302653           0.199               1
      5.7285188       5.7285188             0.2               1
      5.7267679       5.7267679           0.201               1
      5.7250126       5.7250126           0.202               1
       5.723253        5.723253           0.203               1
       5.721489        5.721489           0.204               1
      5.7197206       5.7197206           0.205               1
      5.7179478       5.7179478           0.206               1
      5.7161707       5.7161707           0.207               1
      5.7143891       5.7143891           0.208               1
      5.7126031       5.7126031           0.209               1
      5.7108127       5.7108127            0.21               1
      5.7090178       5.7090178           0.211               1
      5.7072185       5.7072185           0.212               1
      5.7054148       5.7054148           0.213               1
      5.7036065       5.7036065           0.214               1
      5.7017939       5.7017939           0.215               1
      5.6999767       5.6999767           0.216               1
      5.6981551       5.6981551           0.217               1
       5.696329        5.696329           0.218               1
      5.6944983       5.6944983           0.219               1
      5.6926632       5.6926632            0.22               1
      5.6908235       5.6908235           0.221               1
      5.6889793       5.6889793           0.222               1
      5.6871306       5.6871306           0.223               1
      5.6852773       5.6852773           0.224               1
      5.6834195       5.6834195           0.225               1
      5.6815571       5.6815571           0.226               1
      5.6796901       5.6796901           0.227               1
      5.6778186       5.6778186           0.228               1
      5.6759424       5.6759424           0.229               1
      5.6740617       5.6740617            0.23               1
      5.6721763       5.6721763           0.231               1
      5.6702863       5.6702863           0.232               1
      5.6683917       5.6683917           0.233               1
      5.6664924       5.6664924           0.234               1
      5.6645885       5.6645885           0.235               1
        5.66268         5.66268           0.236               1
      5.6607667       5.6607667           0.237               1
      5.6588488       5.6588488           0.238               1
      5.6569262       5.6569262           0.239               1
       5.654999        5.654999            0.24               1
       5.653067        5.653067           0.241               1
      5.6511302       5.6511302           0.242               1
      5.6491888       5.6491888           0.243               1
      5.6472426       5.6472426           0.244               1
      5.6452917       5.6452917           0.245               1
       5.643336        5.643336           0.246               1
      5.6413755       5.6413755           0.247               1
      5.6394103       5.6394103           0.248               1
      5.6374403       5.6374403           0.249               1
      5.6354655       5.6354655            0.25               1
      5.6334859       5.6334859           0.251               1
      5.6315014       5.6315014           0.252               1
      5.6295122       5.6295122           0.253               1
      5.6275181       5.6275181           0.254               1
      5.6255191       5.6255191           0.255               1
      5.6235153       5.6235153           0.256               1
      5.6215066       5.6215066           0.257               1
       5.619493        5.619493           0.258               1
      5.6174746       5.6174746           0.259               1
      5.6154512       5.6154512            0.26               1
       5.613423        5.613423           0.261               1
      5.6113898       5.6113898           0.262               1
      5.6093516       5.6093516           0.263               1
      5.6073086       5.6073086           0.264               1
      5.6052605       5.6052605           0.265               1
      5.6032075       5.6032075           0.266               1
      5.6011495       5.6011495           0.267               1
      5.5990866       5.5990866           0.268               1
      5.5970186       5.5970186           0.269               1
      5.5949456       5.5949456            0.27               1
      5.5928676       5.5928676           0.271               1
      5.5907846       5.5907846           0.272               1
      5.5886965       5.5886965           0.273               1
      5.5866033       5.5866033           0.274               1
      5.5845051       5.5845051           0.275               1
      5.5824018       5.5824018           0.276               1
      5.5802934       5.5802934           0.277               1
      5.5781799       5.5781799           0.278               1
      5.5760613       5.5760613           0.279               1
      5.5739375       5.5739375            0.28               1
      5.5718086       5.5718086           0.281               1
      5.5696746       5.5696746           0.282               1
      5.5675354       5.5675354           0.283               1
       5.565391        5.565391           0.284               1
      5.5632415       5.5632415           0.285               1
      5.5610867       5.5610867           0.286               1
      5.5589267       5.5589267           0.287               1
      5.5567615       5.5567615           0.288               1
       5.554591        5.554591           0.289               1
      5.5524153       5.5524153            0.29               1
      5.5502344       5.5502344           0.291               1
      5.5480481       5.5480481           0.292               1
      5.5458566       5.5458566           0.293               1
      5.5436598       5.5436598           0.294               1
      5.5414576       5.5414576           0.295               1
      5.5392501       5.5392501           0.296               1
      5.5370373       5.5370373           0.297               1
      5.5348192       5.5348192           0.298               1
      5.5325956       5.5325956           0.299               1
      5.5303667       5.5303667             0.3               1
      5.5281324       5.5281324           0.301               1
      5.5258927       5.5258927           0.302               1
      5.5236475       5.5236475           0.303               1
       5.521397        5.521397           0.304               1
       5.519141        5.519141           0.305               1
      5.5168795       5.5168795           0.306               1
      5.5146125       5.5146125           0.307               1
      5.5123401       5.5123401           0.308               1
      5.5100622       5.5100622           0.309               1
      5.5077787       5.5077787            0.31               1
      5.5054897       5.5054897           0.311               1
      5.5031952       5.5031952           0.312               1
      5.5008951       5.5008951           0.313               1
      5.4985895       5.4985895           0.314               1
      5.4962782       5.4962782           0.315               1
      5.4939614       5.4939614           0.316               1
      5.4916389       5.4916389           0.317               1
      5.4893108       5.4893108           0.318               1
      5.4869771       5.4869771           0.319               1
      5.4846377       5.4846377            0.32               1
      5.4822926       5.4822926           0.321               1
      5.4799419       5.4799419           0.322               1
      5.4775854       5.4775854           0.323               1
      5.4752233       5.4752233           0.324               1
      5.4728554       5.4728554           0.325               1
      5.4704817       5.4704817           0.326               1
      5.4681023       5.4681023           0.327               1
      5.4657171       5.4657171           0.328               1
      5.4633261       5.4633261           0.329               1
      5.4609293       5.4609293            0.33               1
      5.4585267       5.4585267           0.331               1
      5.4561182       5.4561182           0.332               1
      5.4537039       5.4537039           0.333               1
      5.4512837       5.4512837           0.334               1
      5.4488576       5.4488576           0.335               1
      5.4464256       5.4464256           0.336               1
      5.4439877       5.4439877           0.337               1
      5.4415438       5.4415438           0.338               1
       5.439094        5.439094           0.339               1
      5.4366383       5.4366383            0.34               1
      5.4341765       5.4341765           0.341               1
      5.4317087       5.4317087           0.342               1
       5.429235        5.429235           0.343               1
      5.4267551       5.4267551           0.344               1
      5.4242693       5.4242693           0.345               1
      5.4217773       5.4217773           0.346               1
      5.4192793       5.4192793           0.347               1
      5.4167752       5.4167752           0.348               1
      5.4142649       5.4142649           0.349               1
      5.4117485       5.4117485            0.35               1
       5.409226        5.409226           0.351               1
      5.4066972       5.4066972           0.352               1
      5.4041623       5.4041623           0.353               1
      5.4016212       5.4016212           0.354               1
      5.3990739       5.3990739           0.355               1
      5.3965203       5.3965203           0.356               1
      5.3939604       5.3939604           0.357               1
      5.3913943       5.3913943           0.358               1
      5.3888218       5.3888218           0.359               1
      5.3862431       5.3862431            0.36               1
       5.383658        5.383658           0.361               1
      5.3810665       5.3810665           0.362               1
      5.3784687       5.3784687           0.363               1
      5.3758645       5.3758645           0.364               1
      5.3732539       5.3732539           0.365               1
      5.3706368       5.3706368           0.366               1
      5.3680133       5.3680133           0.367               1
      5.3653833       5.3653833           0.368               1
      5.3627468       5.3627468           0.369               1
      5.3601039       5.3601039            0.37               1
      5.3574544       5.3574544           0.371               1
      5.3547983       5.3547983           0.372               1
      5.3521357       5.3521357           0.373               1
      5.3494665       5.3494665           0.374               1
      5.3467907       5.3467907           0.375               1
      5.3441083       5.3441083           0.376               1
      5.3414192       5.3414192           0.377               1
      5.3387234       5.3387234           0.378               1
       5.336021        5.336021           0.379               1
      5.3333118       5.3333118            0.38               1
      5.3305959       5.3305959           0.381               1
      5.3278733       5.3278733           0.382               1
      5.3251439       5.3251439           0.383               1
      5.3224077       5.3224077           0.384               1
      5.3196647       5.3196647           0.385               1
      5.3169149       5.3169149           0.386               1
      5.3141581       5.3141581           0.387               1
      5.3113946       5.3113946           0.388               1
      5.3086241       5.3086241           0.389               1
      5.3058467       5.3058467            0.39               1
      5.3030623       5.3030623           0.391               1
       5.300271        5.300271           0.392               1
      5.2974727       5.2974727           0.393               1
      5.2946673       5.2946673           0.394               1
       5.291855        5.291855           0.395               1
      5.2890355       5.2890355           0.396               1
       5.286209        5.286209           0.397               1
      5.2833754       5.2833754           0.398               1
      5.2805347       5.2805347           0.399               1
      5.2776868       5.2776868             0.4               1
      5.2748317       5.2748317           0.401               1
      5.2719695       5.2719695           0.402               1
         5.2691          5.2691           0.403               1
      5.2662232       5.2662232           0.404               1
      5.2633392       5.2633392           0.405               1
      5.2604479       5.2604479           0.406               1
      5.2575493       5.2575493           0.407               1
      5.2546433       5.2546433           0.408               1
        5.25173         5.25173           0.409               1
      5.2488093       5.2488093            0.41               1
      5.2458811       5.2458811           0.411               1
      5.2429455       5.2429455           0.412               1
      5.2400024       5.2400024           0.413               1
      5.2370519       5.2370519           0.414               1
      5.2340938       5.2340938           0.415               1
      5.2311282       5.2311282           0.416               1
       5.228155        5.228155           0.417               1
      5.2251742       5.2251742           0.418               1
      5.2221857       5.2221857           0.419               1
      5.2191896       5.2191896            0.42               1
      5.2161859       5.2161859           0.421               1
      5.2131744       5.2131744           0.422               1
      5.2101552       5.2101552           0.423               1
      5.2071282       5.2071282           0.424               1
      5.2040934       5.2040934           0.425               1
      5.2010509       5.2010509           0.426               1
      5.1980004       5.1980004           0.427               1
      5.1949421       5.1949421           0.428               1
      5.1918759       5.1918759           0.429               1
      5.1888018       5.1888018            0.43               1
      5.1857197       5.1857197           0.431               1
      5.1826296       5.1826296           0.432               1
      5.1795315       5.1795315           0.433               1
      5.1764254       5.1764254           0.434               1
      5.1733112       5.1733112           0.435               1
      5.1701888       5.1701888           0.436               1
      5.1670584       5.1670584           0.437               1
      5.1639198       5.1639198           0.438               1
      5.1607729       5.1607729           0.439               1
      5.1576179       5.1576179            0.44               1
      5.1544546       5.1544546           0.441               1
       5.151283        5.151283           0.442               1
       5.148103        5.148103           0.443               1
      5.1449148       5.1449148           0.444               1
      5.1417181       5.1417181           0.445               1
      5.1385131       5.1385131           0.446               1
      5.1352995       5.1352995           0.447               1
      5.1320775       5.1320775           0.448               1
       5.128847        5.128847           0.449               1
       5.125608        5.125608            0.45               1
      5.1223604       5.1223604           0.451               1
      5.1191041       5.1191041           0.452               1
      5.1158392       5.1158392           0.453               1
      5.1125657       5.1125657           0.454               1
      5.1092834       5.1092834           0.455               1
      5.1059924       5.1059924           0.456               1
      5.1026926       5.1026926           0.457               1
       5.099384        5.099384           0.458               1
      5.0960665       5.0960665           0.459               1
      5.0927401       5.0927401            0.46               1
      5.0894049       5.0894049           0.461               1
      5.0860606       5.0860606           0.462               1
      5.0827074       5.0827074           0.463               1
      5.0793451       5.0793451           0.464               1
      5.0759738       5.0759738           0.465               1
      5.0725934       5.0725934           0.466               1
      5.0692038       5.0692038           0.467               1
      5.0658051       5.0658051           0.468               1
      5.0623971       5.0623971           0.469               1
      5.0589799       5.0589799            0.47               1
      5.0555534       5.0555534           0.471               1
      5.0521176       5.0521176           0.472               1
      5.0486724       5.0486724           0.473               1
      5.0452178       5.0452178           0.474               1
      5.0417537       5.0417537           0.475               1
      5.0382802       5.0382802           0.476               1
      5.0347971       5.0347971           0.477               1
      5.0313045       5.0313045           0.478               1
      5.0278022       5.0278022           0.479               1
      5.0242903       5.0242903            0.48               1
      5.0207687       5.0207687           0.481               1
      5.0172374       5.0172374           0.482               1
      5.0136963       5.0136963           0.483               1
      5.0101454       5.0101454           0.484               1
      5.0065847       5.0065847           0.485               1
       5.003014        5.003014           0.486               1
      4.9994334       4.9994334           0.487               1
      4.9958428       4.9958428           0.488               1
      4.9922422       4.9922422           0.489               1
      4.9886315       4.9886315            0.49               1
      4.9850107       4.9850107           0.491               1
      4.9813797       4.9813797           0.492               1
      4.9777385       4.9777385           0.493               1
       4.974087        4.974087           0.494               1
      4.9704253       4.9704253           0.495               1
      4.9667532       4.9667532           0.496               1
      4.9630707       4.9630707           0.497               1
      4.9593777       4.9593777           0.498               1
      4.9556743       4.9556743           0.499               1
      4.9519603       4.9519603             0.5               1
      4.9482357       4.9482357           0.501               1
      4.9445005       4.9445005           0.502               1
      4.9407546       4.9407546           0.503               1
       4.936998        4.936998           0.504               1
      4.9332306       4.9332306           0.505               1
      4.9294524       4.9294524           0.506               1
      4.9256633       4.9256633           0.507               1
      4.9218632       4.9218632           0.508               1
      4.9180522       4.9180522           0.509               1
      4.9142301       4.9142301            0.51               1
      4.9103969       4.9103969           0.511               1
      4.9065526       4.9065526           0.512               1
       4.902697        4.902697           0.513               1
      4.8988302       4.8988302           0.514               1
      4.8949522       4.8949522           0.515               1
      4.8910627       4.8910627           0.516               1
      4.8871618       4.8871618           0.517               1
      4.8832495       4.8832495           0.518               1
      4.8793256       4.8793256           0.519               1
      4.8753901       4.8753901            0.52               1
       4.871443        4.871443           0.521               1
      4.8674842       4.8674842           0.522               1
      4.8635137       4.8635137           0.523               1
      4.8595313       4.8595313           0.524               1
       4.855537        4.855537           0.525               1
      4.8515308       4.8515308           0.526               1
      4.8475126       4.8475126           0.527               1
      4.8434824       4.8434824           0.528               1
        4.83944         4.83944           0.529               1
      4.8353854       4.8353854            0.53               1
      4.8313186       4.8313186           0.531               1
      4.8272395       4.8272395           0.532               1
       4.823148        4.823148           0.533               1
      4.8190441       4.8190441           0.534               1
      4.8149277       4.8149277           0.535               1
      4.8107987       4.8107987           0.536               1
      4.8066571       4.8066571           0.537               1
      4.8025028       4.8025028           0.538               1
      4.7983357       4.7983357           0.539               1
      4.7941558       4.7941558            0.54               1
       4.789963        4.789963           0.541               1
      4.7857572       4.7857572           0.542               1
      4.7815384       4.7815384           0.543               1
      4.7773064       4.7773064           0.544               1
      4.7730613       4.7730613           0.545               1
      4.7688029       4.7688029           0.546               1
      4.7645312       4.7645312           0.547               1
      4.7602461       4.7602461           0.548               1
      4.7559475       4.7559475           0.549               1
      4.7516354       4.7516354            0.55               1
      4.7473097       4.7473097           0.551               1
      4.7429702       4.7429702           0.552               1
       4.738617        4.738617           0.553               1
        4.73425         4.73425           0.554               1
       4.729869        4.729869           0.555               1
      4.7254739       4.7254739           0.556               1
      4.7210648       4.7210648           0.557               1
      4.7166416       4.7166416           0.558               1
       4.712204        4.712204           0.559               1
      4.7077522       4.7077522            0.56               1
      4.7032859       4.7032859           0.561               1
      4.6988051       4.6988051           0.562               1
      4.6943098       4.6943098           0.563               1
      4.6897997       4.6897997           0.564               1
       4.685275        4.685275           0.565               1
      4.6807353       4.6807353           0.566               1
      4.6761808       4.6761808           0.567               1
      4.6716112       4.6716112           0.568               1
      4.6670265       4.6670265           0.569               1
      4.6624266       4.6624266            0.57               1
      4.6578114       4.6578114           0.571               1
      4.6531808       4.6531808           0.572               1
      4.6485348       4.6485348           0.573               1
      4.6438731       4.6438731           0.574               1
      4.6391958       4.6391958           0.575               1
      4.6345028       4.6345028           0.576               1
      4.6297938       4.6297938           0.577               1
      4.6250689       4.6250689           0.578               1
       4.620328        4.620328           0.579               1
      4.6155708       4.6155708            0.58               1
      4.6107974       4.6107974           0.581               1
      4.6060077       4.6060077           0.582               1
      4.6012014       4.6012014           0.583               1
      4.5963786       4.5963786           0.584               1
      4.5915391       4.5915391           0.585               1
      4.5866828       4.5866828           0.586               1
      4.5818097       4.5818097           0.587               1
      4.5769195       4.5769195           0.588               1
      4.5720121       4.5720121           0.589               1
      4.5670876       4.5670876            0.59               1
      4.5621457       4.5621457           0.591               1
      4.5571863       4.5571863           0.592               1
      4.5522093       4.5522093           0.593               1
      4.5472147       4.5472147           0.594               1
      4.5422022       4.5422022           0.595               1
      4.5371718       4.5371718           0.596               1
      4.5321234       4.5321234           0.597               1
      4.5270567       4.5270567           0.598               1
      4.5219718       4.5219718           0.599               1
      4.5168684       4.5168684             0.6               1
      4.5117465       4.5117465           0.601               1
      4.5066058       4.5066058           0.602               1
      4.5014464       4.5014464           0.603               1
       4.496268        4.496268           0.604               1
      4.4910705       4.4910705           0.605               1
      4.4858538       4.4858538           0.606               1
      4.4806178       4.4806178           0.607               1
      4.4753622       4.4753622           0.608               1
       4.470087        4.470087           0.609               1
      4.4647921       4.4647921            0.61               1
      4.4594772       4.4594772           0.611               1
      4.4541423       4.4541423           0.612               1
      4.4487871       4.4487871           0.613               1
      4.4434116       4.4434116           0.614               1
      4.4380156       4.4380156           0.615               1
      4.4325989       4.4325989           0.616               1
      4.4271614       4.4271614           0.617               1
      4.4217029       4.4217029           0.618               1
      4.4162233       4.4162233           0.619               1
      4.4107224       4.4107224            0.62               1
         4.4052          4.4052           0.621               1
       4.399656        4.399656           0.622               1
      4.3940903       4.3940903           0.623               1
      4.3885025       4.3885025           0.624               1
      4.3828927       4.3828927           0.625               1
      4.3772605       4.3772605           0.626               1
      4.3716059       4.3716059           0.627               1
      4.3659286       4.3659286           0.628               1
      4.3602285       4.3602285           0.629               1
      4.3545054       4.3545054            0.63               1
      4.3487591       4.3487591           0.631               1
      4.3429894       4.3429894           0.632               1
      4.3371961       4.3371961           0.633               1
       4.331379        4.331379           0.634               1
       4.325538        4.325538           0.635               1
      4.3196728       4.3196728           0.636               1
      4.3137832       4.3137832           0.637               1
      4.3078691       4.3078691           0.638               1
      4.3019302       4.3019302           0.639               1
      4.2959663       4.2959663            0.64               1
      4.2899773       4.2899773           0.641               1
      4.2839628       4.2839628           0.642               1
      4.2779227       4.2779227           0.643               1
      4.2718567       4.2718567           0.644               1
      4.2657647       4.2657647           0.645               1
      4.2596464       4.2596464           0.646               1
      4.2535015       4.2535015           0.647               1
      4.2473299       4.2473299           0.648               1
      4.2411312       4.2411312           0.649               1
      4.2349054       4.2349054            0.65               1
       4.228652        4.228652           0.651               1
      4.2223709       4.2223709           0.652               1
      4.2160618       4.2160618           0.653               1
      4.2097245       4.2097245           0.654               1
      4.2033586       4.2033586           0.655               1
       4.196964        4.196964           0.656               1
      4.1905403       4.1905403           0.657               1
      4.1840874       4.1840874           0.658               1
      4.1776048       4.1776048           0.659               1
      4.1710924       4.1710924            0.66               1
      4.1645499       4.1645499           0.661               1
      4.1579769       4.1579769           0.662               1
      4.1513731       4.1513731           0.663               1
      4.1447383       4.1447383           0.664               1
      4.1380722       4.1380722           0.665               1
      4.1313745       4.1313745           0.666               1
      4.1246448       4.1246448           0.667               1
      4.1178828       4.1178828           0.668               1
      4.1110882       4.1110882           0.669               1
      4.1042607       4.1042607            0.67               1
         4.0974          4.0974           0.671               1
      4.0905056       4.0905056           0.672               1
      4.0835773       4.0835773           0.673               1
      4.0766146       4.0766146           0.674               1
      4.0696174       4.0696174           0.675               1
      4.0625851       4.0625851           0.676               1
      4.0555174       4.0555174           0.677               1
      4.0484139       4.0484139           0.678               1
      4.0412743       4.0412743           0.679               1
      4.0340982       4.0340982            0.68               1
      4.0268851       4.0268851           0.681               1
      4.0196347       4.0196347           0.682               1
      4.0123465       4.0123465           0.683               1
      4.0050202       4.0050202           0.684               1
      3.9976553       3.9976553           0.685               1
      3.9902513       3.9902513           0.686               1
      3.9828079       3.9828079           0.687               1
      3.9753246       3.9753246           0.688               1
      3.9678008       3.9678008           0.689               1
      3.9602363       3.9602363            0.69               1
      3.9526304       3.9526304           0.691               1
      3.9449827       3.9449827           0.692               1
      3.9372927       3.9372927           0.693               1
        3.92956         3.92956           0.694               1
      3.9217839       3.9217839           0.695               1
       3.913964        3.913964           0.696               1
      3.9060997       3.9060997           0.697               1
      3.8981905       3.8981905           0.698               1
      3.8902358       3.8902358           0.699               1
      3.8822351       3.8822351             0.7               1
      3.8741878       3.8741878           0.701               1
      3.8660933       3.8660933           0.702               1
      3.8579509       3.8579509           0.703               1
      3.8497602       3.8497602           0.704               1
      3.8415204       3.8415204           0.705               1
       3.833231        3.833231           0.706               1
      3.8248912       3.8248912           0.707               1
      3.8165004       3.8165004           0.708               1
       3.808058        3.808058           0.709               1
      3.7995631       3.7995631            0.71               1
      3.7910152       3.7910152           0.711               1
      3.7824135       3.7824135           0.712               1
      3.7737571       3.7737571           0.713               1
      3.7650455       3.7650455           0.714               1
      3.7562778       3.7562778           0.715               1
      3.7474532       3.7474532           0.716               1
      3.7385709       3.7385709           0.717               1
        3.72963         3.72963           0.718               1
      3.7206298       3.7206298           0.719               1
      3.7115693       3.7115693            0.72               1
      3.7024477       3.7024477           0.721               1
       3.693264        3.693264           0.722               1
      3.6840173       3.6840173           0.723               1
      3.6747066       3.6747066           0.724               1
       3.665331        3.665331           0.725               1
      3.6558895       3.6558895           0.726               1
       3.646381        3.646381           0.727               1
      3.6368045       3.6368045           0.728               1
      3.6271589       3.6271589           0.729               1
      3.6174431       3.6174431            0.73               1
      3.6076559       3.6076559           0.731               1
      3.5977962       3.5977962           0.732               1
      3.5878627       3.5878627           0.733               1
      3.5778543       3.5778543           0.734               1
      3.5677697       3.5677697           0.735               1
      3.5576076       3.5576076           0.736               1
      3.5473666       3.5473666           0.737               1
      3.5370454       3.5370454           0.738               1
      3.5266425       3.5266425           0.739               1
      3.5161566       3.5161566            0.74               1
      3.5055861       3.5055861           0.741               1
      3.4949295       3.4949295           0.742               1
      3.4841852       3.4841852           0.743               1
      3.4733516       3.4733516           0.744               1
       3.462427        3.462427           0.745               1
      3.4514097       3.4514097           0.746               1
       3.440298        3.440298           0.747               1
        3.42909         3.42909           0.748               1
      3.4177838       3.4177838           0.749               1
      3.4063775       3.4063775            0.75               1
       3.394869        3.394869           0.751               1
      3.3832564       3.3832564           0.752               1
      3.3715374       3.3715374           0.753               1
        3.35971         3.35971           0.754               1
      3.3477717       3.3477717           0.755               1
      3.3357203       3.3357203           0.756               1
      3.3235534       3.3235534           0.757               1
      3.3112683       3.3112683           0.758               1
      3.2988626       3.2988626           0.759               1
      3.2863335       3.2863335            0.76               1
      3.2736783       3.2736783           0.761               1
      3.2608941       3.2608941           0.762               1
      3.2479778       3.2479778           0.763               1
      3.2349265       3.2349265           0.764               1
      3.2217369       3.2217369           0.765               1
      3.2084056       3.2084056           0.766               1
      3.1949293       3.1949293           0.767               1
      3.1813043       3.1813043           0.768               1
       3.167527        3.167527           0.769               1
      3.1535935       3.1535935            0.77               1
      3.1394997       3.1394997           0.771               1
      3.1252415       3.1252415           0.772               1
      3.1108146       3.1108146           0.773               1
      3.0962144       3.0962144           0.774               1
      3.0814362       3.0814362           0.775               1
      3.0664751       3.0664751           0.776               1
      3.0513261       3.0513261           0.777               1
      3.0359837       3.0359837           0.778               1
      3.0204425       3.0204425           0.779               1
      3.0046966       3.0046966            0.78               1
      2.9887399       2.9887399           0.781               1
      2.9725662       2.9725662           0.782               1
      2.9561689       2.9561689           0.783               1
      2.9395409       2.9395409           0.784               1
      2.9226751       2.9226751           0.785               1
      2.9055639       2.9055639           0.786               1
      2.8881993       2.8881993           0.787               1
      2.8705732       2.8705732           0.788               1
      2.8526767       2.8526767           0.789               1
      2.8345007       2.8345007            0.79               1
      2.8160358       2.8160358           0.791               1
      2.7972719       2.7972719           0.792               1
      2.7781985       2.7781985           0.793               1
      2.7588045       2.7588045           0.794               1
      2.7390786       2.7390786           0.795               1
      2.7190086       2.7190086           0.796               1
      2.6985819       2.6985819           0.797               1
      2.6777853       2.6777853           0.798               1
      2.6566049       2.6566049           0.799               1
      2.6350264       2.6350264             0.8               1
      2.6130348       2.6130348           0.801               1
      2.5906145       2.5906145           0.802               1
      2.5677495       2.5677495           0.803               1
      2.5444232       2.5444232           0.804               1
