          0.00000000          -1.#IND0000 
          1.00000000          -1.#IND0000 
          2.00000000          -1.#IND0000 
          3.00000000          -1.#IND0000 
          4.00000000          -1.#IND0000 
          5.00000000          -1.#IND0000 
          6.00000000          -1.#IND0000 
          7.00000000          -1.#IND0000 
          8.00000000          -1.#IND0000 
          9.00000000          -1.#IND0000 
         10.00000000          -1.#IND0000 
