1               1
2      0.94891051
3      0.86052076
4      0.76426891
5      0.67380956
6      0.59367588
7      0.52383657
8       0.4640319
9      0.41274305
10      0.36816233
11       0.3291518
12      0.29535217
13      0.26632059
14      0.24095165
15      0.21807174
16      0.19784998
17      0.17859744
18      0.15996047
19      0.14264587
20      0.12695322
21      0.11373414
22      0.10291902
23     0.094079372
24     0.086722367
25     0.080832089
26     0.075817304
27     0.071235143
28     0.066749538
29      0.06206914
30     0.058445474
31     0.056037594
32     0.054310592
33       0.0534381
34     0.053227322
35     0.053006701
36     0.052417639
37      0.05113588
38     0.048466907
39      0.04419821
40     0.039687288
41     0.035906895
42      0.03319739
43     0.031124522
44     0.028925175
45     0.025739465
46     0.022915761
47     0.020785013
48     0.019150728
49     0.017728598
50     0.015973627
51     0.014784865
