            0.6262             8.18744             5.92601            0.136613             5.92601            0.136613             3.03131             3.03131                   1
            0.6363             8.17595             5.92245            0.141181             5.92245            0.141181             3.03181             3.03181                   1
            0.6464             8.16422             5.91881            0.145833             5.91881            0.145833             3.03232             3.03232                   1
            0.6565             8.15225             5.91508            0.150568             5.91508            0.150568             3.03282             3.03282                   1
            0.6666             8.14005             5.91127            0.155387             5.91127            0.155387             3.03333             3.03333                   1
            0.6767             8.12761             5.90738             0.16029             5.90738             0.16029             3.03383             3.03383                   1
            0.6868             8.11493              5.9034            0.165279              5.9034            0.165279             3.03434             3.03434                   1
            0.6969               8.102             5.89934            0.170354             5.89934            0.170354             3.03484             3.03484                   1
             0.707             8.08883             5.89518            0.175515             5.89518            0.175515             3.03535             3.03535                   1
            0.7171             8.07542             5.89095            0.180764             5.89095            0.180764             3.03585             3.03585                   1
            0.7272             8.06175             5.88662            0.186101             5.88662            0.186101             3.03636             3.03636                   1
            0.7373             8.04783              5.8822            0.191527              5.8822            0.191527             3.03686             3.03686                   1
            0.7474             8.03366              5.8777            0.197042              5.8777            0.197042             3.03737             3.03737                   1
            0.7575             8.01923              5.8731            0.202647              5.8731            0.202647             3.03787             3.03787                   1
            0.7676             8.00455             5.86842            0.208344             5.86842            0.208344             3.03838             3.03838                   1
            0.7777             7.98961             5.86364            0.214133             5.86364            0.214133             3.03888             3.03888                   1
            0.7878              7.9744             5.85877            0.220015             5.85877            0.220015             3.03939             3.03939                   1
            0.7979             7.95893              5.8538             0.22599              5.8538             0.22599             3.03989             3.03989                   1
             0.808             7.94318             5.84874             0.23206             5.84874             0.23206              3.0404              3.0404                   1
            0.8181             7.92717             5.84358            0.238226             5.84358            0.238226              3.0409              3.0409                   1
            0.8282             7.91089             5.83833            0.244488             5.83833            0.244488             3.04141             3.04141                   1
            0.8383             7.89433             5.83298            0.250848             5.83298            0.250848             3.04191             3.04191                   1
            0.8484             7.87749             5.82753            0.257307             5.82753            0.257307             3.04242             3.04242                   1
            0.8585             7.86037             5.82198            0.263866             5.82198            0.263866             3.04292             3.04292                   1
            0.8686             7.84296             5.81633            0.270525             5.81633            0.270525             3.04343             3.04343                   1
            0.8787             7.82526             5.81058            0.277287             5.81058            0.277287             3.04393             3.04393                   1
            0.8888             7.80727             5.80473            0.284152             5.80473            0.284152             3.04444             3.04444                   1
            0.8989             7.78899             5.79877            0.291121             5.79877            0.291121             3.04494             3.04494                   1
             0.909             7.77041              5.7927            0.298196              5.7927            0.298196             3.04545             3.04545                   1
            0.9191             7.75152             5.78653            0.305378             5.78653            0.305378             3.04595             3.04595                   1
            0.9292             7.73233             5.78025            0.312668             5.78025            0.312668             3.04646             3.04646                   1
            0.9393             7.71283             5.77386            0.320068             5.77386            0.320068             3.04696             3.04696                   1
            0.9494             7.69301             5.76736             0.32758             5.76736             0.32758             3.04747             3.04747                   1
            0.9595             7.67287             5.76075            0.335204             5.76075            0.335204             3.04797             3.04797                   1
            0.9696             7.65241             5.75402            0.342943             5.75402            0.342943             3.04848             3.04848                   1
            0.9797             7.63163             5.74717            0.350797             5.74717            0.350797             3.04898             3.04898                   1
            0.9898             7.61051             5.74021            0.358769             5.74021            0.358769             3.04949             3.04949                   1
            0.9999             7.58905             5.73313            0.366861             5.73313            0.366861             3.04999             3.04999                   1
              1.01             7.56725             5.72593            0.375073             5.72593            0.375073              3.0505              3.0505                   1
            1.0201              7.5451              5.7186            0.383408              5.7186            0.383408               3.051               3.051                   1
            1.0302              7.5226             5.71115            0.391869             5.71115            0.391869             3.05151             3.05151                   1
            1.0403             7.49974             5.70357            0.400456             5.70357            0.400456             3.05201             3.05201                   1
            1.0504             7.47652             5.69587            0.409172             5.69587            0.409172             3.05252             3.05252                   1
            1.0605             7.45292             5.68803            0.418019             5.68803            0.418019             3.05302             3.05302                   1
            1.0706             7.42895             5.68006            0.426999             5.68006            0.426999             3.05353             3.05353                   1
            1.0807              7.4046             5.67196            0.436115             5.67196            0.436115             3.05403             3.05403                   1
            1.0908             7.37985             5.66371            0.445369             5.66371            0.445369             3.05454             3.05454                   1
            1.1009             7.35471             5.65533            0.454763             5.65533            0.454763             3.05504             3.05504                   1
             1.111             7.32916              5.6468              0.4643              5.6468              0.4643             3.05555             3.05555                   1
            1.1211              7.3032             5.63813            0.473984             5.63813            0.473984             3.05605             3.05605                   1
            1.1312             7.27682              5.6293            0.483816              5.6293            0.483816             3.05656             3.05656                   1
            1.1413             7.25001             5.62033            0.493799             5.62033            0.493799             3.05706             3.05706                   1
            1.1514             7.22276              5.6112            0.503937              5.6112            0.503937             3.05757             3.05757                   1
            1.1615             7.19507             5.60192            0.514233             5.60192            0.514233             3.05807             3.05807                   1
            1.1716             7.16692             5.59247            0.524691             5.59247            0.524691             3.05858             3.05858                   1
            1.1817             7.13831             5.58286            0.535312             5.58286            0.535312             3.05908             3.05908                   1
            1.1918             7.10922             5.57308            0.546103             5.57308            0.546103             3.05959             3.05959                   1
            1.2019             7.07964             5.56312            0.557065             5.56312            0.557065             3.06009             3.06009                   1
             1.212             7.04956               5.553            0.568204               5.553            0.568204              3.0606              3.0606                   1
            1.2221             7.01897             5.54269            0.579523             5.54269            0.579523              3.0611              3.0611                   1
            1.2322             6.98787             5.53219            0.591027             5.53219            0.591027             3.06161             3.06161                   1
            1.2423             6.95622             5.52151             0.60272             5.52151             0.60272             3.06211             3.06211                   1
            1.2524             6.92403             5.51063            0.614607             5.51063            0.614607             3.06262             3.06262                   1
            1.2625             6.89127             5.49956            0.626694             5.49956            0.626694             3.06312             3.06312                   1
            1.2726             6.85793             5.48827            0.638985             5.48827            0.638985             3.06363             3.06363                   1
            1.2827               6.824             5.47678            0.651487             5.47678            0.651487             3.06413             3.06413                   1
            1.2928             6.78946             5.46507            0.664205             5.46507            0.664205             3.06464             3.06464                   1
            1.3029             6.75428             5.45314            0.677146             5.45314            0.677146             3.06514             3.06514                   1
             1.313             6.71846             5.44098            0.690316             5.44098            0.690316             3.06565             3.06565                   1
            1.3231             6.68197             5.42859            0.703722             5.42859            0.703722             3.06615             3.06615                   1
            1.3332             6.64479             5.41595            0.717371             5.41595            0.717371             3.06666             3.06666                   1
            1.3433              6.6069             5.40306            0.731273             5.40306            0.731273             3.06716             3.06716                   1
            1.3534             6.56828             5.38991            0.745434             5.38991            0.745434             3.06767             3.06767                   1
            1.3635             6.52889             5.37649            0.759864             5.37649            0.759864             3.06817             3.06817                   1
            1.3736             6.48872             5.36279            0.774572             5.36279            0.774572             3.06868             3.06868                   1
            1.3837             6.44773              5.3488            0.789568              5.3488            0.789568             3.06918             3.06918                   1
            1.3938              6.4059             5.33452            0.804864             5.33452            0.804864             3.06969             3.06969                   1
            1.4039             6.36318             5.31992             0.82047             5.31992             0.82047             3.07019             3.07019                   1
             1.414             6.31956               5.305            0.836398               5.305            0.836398              3.0707              3.0707                   1
            1.4241             6.27499             5.28975            0.852663             5.28975            0.852663              3.0712              3.0712                   1
            1.4342             6.22942             5.27414            0.869277             5.27414            0.869277             3.07171             3.07171                   1
            1.4443             6.18282             5.25817            0.886257             5.25817            0.886257             3.07221             3.07221                   1
            1.4544             6.13515             5.24182            0.903618             5.24182            0.903618             3.07272             3.07272                   1
            1.4645             6.08634             5.22507            0.921379             5.22507            0.921379             3.07322             3.07322                   1
            1.4746             6.03635              5.2079            0.939558              5.2079            0.939558             3.07373             3.07373                   1
            1.4847             5.98512             5.19029            0.958176             5.19029            0.958176             3.07423             3.07423                   1
            1.4948             5.93258             5.17222            0.977256             5.17222            0.977256             3.07474             3.07474                   1
            1.5049             5.87867             5.15367            0.996822             5.15367            0.996822             3.07524             3.07524                   1
             1.515              5.8233              5.1346              1.0169              5.1346              1.0169             3.07575             3.07575                   1
            1.5251              5.7664             5.11499             1.03752             5.11499             1.03752             3.07625             3.07625                   1
            1.5352             5.70788              5.0948             1.05872              5.0948             1.05872             3.07676             3.07676                   1
            1.5453             5.64762               5.074             1.08053               5.074             1.08053             3.07726             3.07726                   1
            1.5554             5.58553             5.05255             1.10299             5.05255             1.10299             3.07777             3.07777                   1
            1.5655             5.52148             5.03041             1.12614             5.03041             1.12614             3.07827             3.07827                   1
            1.5756             5.45533             5.00753             1.15003             5.00753             1.15003             3.07878             3.07878                   1
            1.5857             5.38692             4.98385             1.17472             4.98385             1.17472             3.07928             3.07928                   1
            1.5958              5.3161             4.95931             1.20027             4.95931             1.20027             3.07979             3.07979                   1
            1.6059             5.24265             4.93385             1.22674             4.93385             1.22674             3.08029             3.08029                   1
             1.616             5.16637             4.90739             1.25421             4.90739             1.25421              3.0808              3.0808                   1
            1.6261             5.08702             4.87984             1.28277             4.87984             1.28277              3.0813              3.0813                   1
            1.6362              5.0043              4.8511             1.31252              4.8511             1.31252             3.08181             3.08181                   1
            1.6463              4.9179             4.82105             1.34358             4.82105             1.34358             3.08231             3.08231                   1
            1.6564             4.82746             4.78958             1.37606             4.78958             1.37606             3.08282             3.08282                   1
            1.6665             4.73256             4.75654             1.41011             4.75654             1.41011             3.08332             3.08332                   1
            1.6766             4.63272             4.72175             1.44591             4.72175             1.44591             3.08383             3.08383                   1
            1.6867             4.52743             4.68502             1.48365             4.68502             1.48365             3.08433             3.08433                   1
            1.6968             4.41608             4.64616             1.52352             4.64616             1.52352             3.08484             3.08484                   1
            1.7069             4.29805             4.60493             1.56576             4.60493             1.56576             3.08534             3.08534                   1
             1.717             4.17273             4.56113             1.61057             4.56113             1.61057             3.08585             3.08585                   1
            1.7271              4.0397             4.51461              1.6581             4.51461              1.6581             3.08635             3.08635                   1
            1.7372             3.89902             4.46537             1.70835             4.46537             1.70835             3.08686             3.08686                   1
            1.7473             3.75197             4.41389             1.76084             4.41389             1.76084             3.08736             3.08736                   1
            1.7574             3.60265              4.3616             1.81414              4.3616             1.81414             3.08787             3.08787                   1
            1.7675             3.46093               4.312             1.86475               4.312             1.86475             3.08837             3.08837                   1
            1.7776             3.34634             4.27199             1.90577             4.27199             1.90577             3.08888             3.08888                   1
            1.7877             3.28722             4.25159             1.92718             4.25159             1.92718             3.08938             3.08938                   1
            1.7978             3.30457             4.25823             1.92155             4.25823             1.92155             3.08989             3.08989                   1
            1.8079              3.3917             4.28954             1.89125             4.28954             1.89125             3.09039             3.09039                   1
             1.818             3.52136             4.33589             1.84591             4.33589             1.84591              3.0909              3.0909                   1
            1.8281             3.66818              4.3883             1.79451              4.3883             1.79451              3.0914              3.0914                   1
            1.8382             3.81729             4.44153             1.74229             4.44153             1.74229             3.09191             3.09191                   1
            1.8483             3.96184             4.49314             1.69169             4.49314             1.69169             3.09241             3.09241                   1
            1.8584             4.09924             4.54222             1.64362             4.54222             1.64362             3.09292             3.09292                   1
            1.8685             4.22886             4.58855              1.5983             4.58855              1.5983             3.09342             3.09342                   1
            1.8786             4.35093             4.63221             1.55565             4.63221             1.55565             3.09393             3.09393                   1
